date,anksiyete,uykusuzluk,stres,panik atak,mide yanması,province_code,province,region7
2022-10-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2022-11-01,78,0,0,0,0,TR-49,Muş,Doğu Anadolu
2022-12-01,73,0,0,0,0,TR-49,Muş,Doğu Anadolu
2023-01-01,65,0,0,0,0,TR-49,Muş,Doğu Anadolu
2023-02-01,68,0,0,0,0,TR-49,Muş,Doğu Anadolu
2023-03-01,54,0,0,63,0,TR-49,Muş,Doğu Anadolu
2023-04-01,70,0,0,0,0,TR-49,Muş,Doğu Anadolu
2023-05-01,85,0,0,0,0,TR-49,Muş,Doğu Anadolu
2023-06-01,85,0,0,0,0,TR-49,Muş,Doğu Anadolu
2023-07-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2023-08-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2023-09-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2023-10-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2023-11-01,0,0,66,0,0,TR-49,Muş,Doğu Anadolu
2023-12-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2024-01-01,74,0,0,0,100,TR-49,Muş,Doğu Anadolu
2024-02-01,0,0,92,0,0,TR-49,Muş,Doğu Anadolu
2024-03-01,88,0,0,0,0,TR-49,Muş,Doğu Anadolu
2024-04-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2024-05-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2024-06-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2024-07-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2024-08-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2024-09-01,0,0,0,97,0,TR-49,Muş,Doğu Anadolu
2024-10-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2024-11-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2024-12-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2025-01-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2025-02-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2025-03-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2025-04-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2025-05-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2025-06-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2025-07-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2025-08-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2025-09-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2025-10-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2025-11-01,10,0,28,10,11,TR-49,Muş,Doğu Anadolu
2018-01-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2018-02-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2018-03-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2018-04-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2018-05-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2018-06-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2018-07-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2018-08-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2018-09-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2018-10-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2018-11-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2018-12-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2019-01-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2019-02-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2019-03-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2019-04-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2019-05-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2019-06-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2019-07-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2019-08-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2019-09-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2019-10-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2019-11-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2019-12-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2020-01-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2020-02-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2020-03-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2020-04-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2020-05-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2020-06-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2020-07-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2020-08-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2020-09-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2020-10-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2020-11-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2020-12-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2021-01-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2021-02-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2021-03-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2021-04-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2021-05-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2021-06-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2021-07-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2021-08-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2021-09-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2021-10-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2021-11-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2021-12-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2022-01-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2022-02-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2022-03-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2022-04-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2022-05-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2022-06-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2022-07-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2022-08-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2022-09-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2022-10-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2022-11-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2022-12-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2023-01-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2023-02-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2023-03-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2023-04-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2023-05-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2023-06-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2023-07-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2023-08-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2023-09-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2023-10-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2023-11-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2023-12-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2024-01-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2024-02-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2024-03-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2024-04-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2024-05-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2024-06-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2024-07-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2024-08-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2024-09-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2024-10-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2024-11-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2024-12-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2025-01-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2025-02-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2025-03-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2025-04-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2025-05-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2025-06-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2025-07-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2025-08-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2025-09-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2025-10-01,0,0,0,0,0,TR-62,Tunceli,Doğu Anadolu
2025-11-01,58,0,100,0,0,TR-62,Tunceli,Doğu Anadolu
2018-01-01,0,0,74,0,0,TR-65,Van,Doğu Anadolu
2018-02-01,0,0,68,0,0,TR-65,Van,Doğu Anadolu
2018-03-01,0,0,76,0,0,TR-65,Van,Doğu Anadolu
2018-04-01,0,0,84,0,0,TR-65,Van,Doğu Anadolu
2018-05-01,0,0,49,0,0,TR-65,Van,Doğu Anadolu
2018-06-01,0,0,60,0,60,TR-65,Van,Doğu Anadolu
2018-07-01,73,0,65,0,0,TR-65,Van,Doğu Anadolu
2018-08-01,0,0,71,0,0,TR-65,Van,Doğu Anadolu
2018-09-01,0,0,61,0,0,TR-65,Van,Doğu Anadolu
2018-10-01,0,0,0,0,0,TR-65,Van,Doğu Anadolu
2018-11-01,0,0,87,0,0,TR-65,Van,Doğu Anadolu
2018-12-01,55,0,47,0,0,TR-65,Van,Doğu Anadolu
2019-01-01,63,0,59,0,62,TR-65,Van,Doğu Anadolu
2019-02-01,0,0,68,0,55,TR-65,Van,Doğu Anadolu
2019-03-01,0,0,63,0,0,TR-65,Van,Doğu Anadolu
2019-04-01,0,0,53,0,0,TR-65,Van,Doğu Anadolu
2019-05-01,0,0,0,0,0,TR-65,Van,Doğu Anadolu
2019-06-01,0,0,73,0,0,TR-65,Van,Doğu Anadolu
2019-07-01,0,0,63,0,59,TR-65,Van,Doğu Anadolu
2019-08-01,0,0,100,0,0,TR-65,Van,Doğu Anadolu
2019-09-01,0,0,55,0,0,TR-65,Van,Doğu Anadolu
2019-10-01,0,0,51,52,0,TR-65,Van,Doğu Anadolu
2019-11-01,0,0,58,0,0,TR-65,Van,Doğu Anadolu
2019-12-01,0,0,57,68,0,TR-65,Van,Doğu Anadolu
2020-01-01,46,0,52,0,49,TR-65,Van,Doğu Anadolu
2020-02-01,0,0,43,45,0,TR-65,Van,Doğu Anadolu
2020-03-01,48,0,60,43,0,TR-65,Van,Doğu Anadolu
2020-04-01,47,51,86,0,42,TR-65,Van,Doğu Anadolu
2020-05-01,0,0,98,0,59,TR-65,Van,Doğu Anadolu
2020-06-01,63,0,84,41,0,TR-65,Van,Doğu Anadolu
2020-07-01,51,0,36,39,48,TR-65,Van,Doğu Anadolu
2020-08-01,45,0,44,42,0,TR-65,Van,Doğu Anadolu
2020-09-01,59,0,59,38,32,TR-65,Van,Doğu Anadolu
2020-10-01,47,0,51,42,0,TR-65,Van,Doğu Anadolu
2020-11-01,50,0,49,0,34,TR-65,Van,Doğu Anadolu
2020-12-01,64,0,62,0,0,TR-65,Van,Doğu Anadolu
2021-01-01,68,0,60,32,40,TR-65,Van,Doğu Anadolu
2021-02-01,41,0,55,49,37,TR-65,Van,Doğu Anadolu
2021-03-01,51,28,68,34,0,TR-65,Van,Doğu Anadolu
2021-04-01,38,0,63,0,29,TR-65,Van,Doğu Anadolu
2021-05-01,63,0,60,33,45,TR-65,Van,Doğu Anadolu
2021-06-01,53,28,87,44,39,TR-65,Van,Doğu Anadolu
2021-07-01,69,44,0,50,0,TR-65,Van,Doğu Anadolu
2021-08-01,40,0,56,0,30,TR-65,Van,Doğu Anadolu
2021-09-01,76,0,58,42,34,TR-65,Van,Doğu Anadolu
2021-10-01,50,0,46,36,0,TR-65,Van,Doğu Anadolu
2021-11-01,0,0,63,45,33,TR-65,Van,Doğu Anadolu
2021-12-01,51,0,60,43,45,TR-65,Van,Doğu Anadolu
2022-01-01,62,0,53,0,39,TR-65,Van,Doğu Anadolu
2022-02-01,45,0,31,30,33,TR-65,Van,Doğu Anadolu
2022-03-01,56,0,82,21,33,TR-65,Van,Doğu Anadolu
2022-04-01,42,0,49,0,51,TR-65,Van,Doğu Anadolu
2022-05-01,50,20,57,22,48,TR-65,Van,Doğu Anadolu
2022-06-01,43,0,73,31,33,TR-65,Van,Doğu Anadolu
2022-07-01,72,25,57,42,28,TR-65,Van,Doğu Anadolu
2022-08-01,81,0,72,32,26,TR-65,Van,Doğu Anadolu
2022-09-01,59,0,43,24,44,TR-65,Van,Doğu Anadolu
2022-10-01,85,0,59,45,49,TR-65,Van,Doğu Anadolu
2022-11-01,95,0,79,27,32,TR-65,Van,Doğu Anadolu
2022-12-01,68,18,55,32,33,TR-65,Van,Doğu Anadolu
2023-01-01,71,0,86,17,37,TR-65,Van,Doğu Anadolu
2023-02-01,75,0,60,34,51,TR-65,Van,Doğu Anadolu
2023-03-01,83,0,56,33,41,TR-65,Van,Doğu Anadolu
2023-04-01,54,0,73,0,33,TR-65,Van,Doğu Anadolu
2023-05-01,72,24,63,37,54,TR-65,Van,Doğu Anadolu
2023-06-01,65,0,89,28,53,TR-65,Van,Doğu Anadolu
2023-07-01,53,53,48,36,47,TR-65,Van,Doğu Anadolu
2023-08-01,60,0,71,0,37,TR-65,Van,Doğu Anadolu
2023-09-01,79,0,74,0,43,TR-65,Van,Doğu Anadolu
2023-10-01,56,0,45,27,31,TR-65,Van,Doğu Anadolu
2023-11-01,61,29,82,41,22,TR-65,Van,Doğu Anadolu
2023-12-01,71,20,84,26,34,TR-65,Van,Doğu Anadolu
2024-01-01,46,27,71,23,39,TR-65,Van,Doğu Anadolu
2024-02-01,60,27,60,0,36,TR-65,Van,Doğu Anadolu
2024-03-01,53,0,69,0,43,TR-65,Van,Doğu Anadolu
2024-04-01,51,0,50,0,37,TR-65,Van,Doğu Anadolu
2024-05-01,44,0,51,33,45,TR-65,Van,Doğu Anadolu
2024-06-01,43,0,56,42,0,TR-65,Van,Doğu Anadolu
2024-07-01,0,0,50,0,41,TR-65,Van,Doğu Anadolu
2024-08-01,32,0,47,30,0,TR-65,Van,Doğu Anadolu
2024-09-01,31,0,71,34,0,TR-65,Van,Doğu Anadolu
2024-10-01,49,0,57,0,45,TR-65,Van,Doğu Anadolu
2024-11-01,54,0,62,71,39,TR-65,Van,Doğu Anadolu
2024-12-01,59,0,74,62,41,TR-65,Van,Doğu Anadolu
2025-01-01,51,0,61,0,32,TR-65,Van,Doğu Anadolu
2025-02-01,33,0,63,0,0,TR-65,Van,Doğu Anadolu
2025-03-01,49,0,56,0,40,TR-65,Van,Doğu Anadolu
2025-04-01,45,0,81,43,32,TR-65,Van,Doğu Anadolu
2025-05-01,61,0,82,0,0,TR-65,Van,Doğu Anadolu
2025-06-01,41,0,70,39,0,TR-65,Van,Doğu Anadolu
2025-07-01,62,0,69,0,0,TR-65,Van,Doğu Anadolu
2025-08-01,0,0,57,0,0,TR-65,Van,Doğu Anadolu
2025-09-01,0,46,56,0,46,TR-65,Van,Doğu Anadolu
2025-10-01,0,0,41,0,0,TR-65,Van,Doğu Anadolu
2025-11-01,15,7,77,13,16,TR-65,Van,Doğu Anadolu
2018-01-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2018-02-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2018-03-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2018-04-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2018-05-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2018-06-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2018-07-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2018-08-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2018-09-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2018-10-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2018-11-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2018-12-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2019-01-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2019-02-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2019-03-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2019-04-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2019-05-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2019-06-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2019-07-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2019-08-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2019-09-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2019-10-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2019-11-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2019-12-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2020-01-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2020-02-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2020-03-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2020-04-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2020-05-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2020-06-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2020-07-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2020-08-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2020-09-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2020-10-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2020-11-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2020-12-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2021-01-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2021-02-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2021-03-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2021-04-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2021-05-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2021-06-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2021-07-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2021-08-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2021-09-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2021-10-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2021-11-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2021-12-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2022-01-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2022-02-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2022-03-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2022-04-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2022-05-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2022-06-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2022-07-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2022-08-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2022-09-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2022-10-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2022-11-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2022-12-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2023-01-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2023-02-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2023-03-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2023-04-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2023-05-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2023-06-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2023-07-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2023-08-01,0,69,0,0,0,TR-75,Ardahan,Doğu Anadolu
2023-09-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2023-10-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2023-11-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2023-12-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2024-01-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2024-02-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2024-03-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2024-04-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2024-05-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2024-06-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2024-07-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2024-08-01,89,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2024-09-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2024-10-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2024-11-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2024-12-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2025-01-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2025-02-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2025-03-01,0,0,100,0,0,TR-75,Ardahan,Doğu Anadolu
2025-04-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2025-05-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2025-06-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2025-07-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2025-08-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2025-09-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2025-10-01,0,0,0,0,0,TR-75,Ardahan,Doğu Anadolu
2025-11-01,0,0,6,7,0,TR-75,Ardahan,Doğu Anadolu
2018-01-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2018-02-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2018-03-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2018-04-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2018-05-01,0,0,100,0,0,TR-76,Iğdır,Doğu Anadolu
2018-06-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2018-07-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2018-08-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2018-09-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2018-10-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2018-11-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2018-12-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2019-01-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2019-02-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2019-03-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2019-04-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2019-05-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2019-06-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2019-07-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2019-08-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2019-09-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2019-10-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2019-11-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2019-12-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2020-01-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2020-02-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2020-03-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2020-04-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2020-05-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2020-06-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2020-07-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2020-08-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2020-09-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2020-10-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2020-11-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2020-12-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2021-01-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2021-02-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2021-03-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2021-04-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2021-05-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2021-06-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2021-07-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2021-08-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2021-09-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2021-10-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2021-11-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2021-12-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2022-01-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2022-02-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2022-03-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2022-04-01,34,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
2022-05-01,0,0,0,0,0,TR-76,Iğdır,Doğu Anadolu
